name,popularity,followers,pagerank,closeness_cent,clustering,deg_cent,degree,num_collaborators,sum_collaborators_popularity,sum_collaborators_in_playlist,in_playlist
XOXO Artists,0,147,1.9471132627652666e-05,0.204457211009454,1.0,5.52791597567717e-05,2,1,0,0,0
Cap 1,27,6076,0.0001250905136513,0.2592740258097443,0.0833333333333333,0.0004422332780541,16,17,762,0,0
Young Dolph,73,3017967,0.0001338163179848,0.2099630790400178,0.0166666666666666,0.0004422332780541,16,15,352,0,0
Avant,56,1484935,0.0001363786961516,0.2578144283786968,0.0083333333333333,0.0004422332780541,16,16,401,0,0
Travis Porter,58,830130,0.0001204666272597,0.2606215393471434,0.0166666666666666,0.0004422332780541,16,16,353,0,0
DP Beats,38,43044,0.0001371563879386,0.2091789820161333,0.019047619047619,0.0004145936981757,15,15,104,0,0
Twista,67,1131279,0.0001843413049477,0.2095709087352572,0.0086580086580086,0.0006080707573244,22,22,350,0,0
DJ Outta Space,28,512,2.8124124928739175e-05,0.2060210606633111,0.0,8.291873963515754e-05,3,3,28,0,0
Gorilla Zoe,52,881539,8.001846925563518e-05,0.2057448075649487,0.0,0.0001934770591487,7,7,52,0,0
Young Chop,27,114878,8.001846925563518e-05,0.2057448075649487,0.0,0.0001934770591487,7,7,27,0,0
Colonel Loud,25,7611,0.0001233339312502,0.206722090958685,0.0128205128205128,0.000359314538419,13,13,246,0,0
DJ RPM,20,3742,4.669523448173388e-05,0.2572731507198383,0.1,0.0001381978993919,5,5,20,0,0
Hirntot Posse,28,16468,7.597333217946744e-05,0.2573727374710345,0.1666666666666666,0.0002487562189054,9,9,69,0,0
Blokkmonsta,41,59042,0.0001764719882779,0.2072243880330548,0.0292397660818713,0.0005251520176893,19,19,69,0,0
Unknown Artist,42,655,0.0005565202951212,0.2264255530214175,0.0493284493284493,0.0025152017689331,91,89,1560,0,0
Lir Vaginsky,14,27,6.403003036803539e-05,0.22299839988174,0.3090909090909091,0.0003040353786622,11,12,371,0,0
Konzerthaus Kammerorchester Berlin,60,3829,8.505046315089957e-05,0.268064255399128,0.1978021978021978,0.0003869541182974,14,15,366,0,0
Ohad Ben-Ari,8,142,6.068382900524353e-05,0.2685293802028241,0.2888888888888888,0.0002763957987838,10,11,302,0,0
Hila Karni,26,142,6.524188001595316e-05,0.2677344347202506,0.2888888888888888,0.0002763957987838,10,11,300,0,0
Alberto Curci,1,64,0.0001409308400834,0.2620825738385454,0.0416666666666666,0.0004422332780541,16,17,86,0,0
Franco Gulli,19,377,0.0003615205578819,0.2722287826171551,0.1081967213114754,0.0016860143725815,61,62,1518,0,0
Franco Capuana,24,74,0.0005017931085265,0.2679562246679642,0.0209790209790209,0.002155887230514,78,79,310,0,0
Ensemble Chominciamento di gioia,4,308,9.999355710386174e-05,0.2606291067004392,0.0,0.0003040353786622,11,12,46,0,0
Juli Nunlist,0,6,6.216590248875907e-05,0.2606669500595989,0.4444444444444444,0.0002487562189054,9,10,99,0,0
Pedroia String Quartet,0,4,0.0001207230185085,0.2605175327830445,0.1428571428571428,0.0004145936981757,15,16,99,0,0
Slovak Radio Symphony Orchestra,57,23035,0.0006397674966967,0.2218999806443509,0.0087633885102239,0.0021835268103924,79,79,338,0,0
Vox Futura,0,12,0.0002149124920597,0.2607748639504896,0.0541310541310541,0.0007462686567164,27,28,99,0,0
Krassimira Stoyanova,20,519,0.0004818249186295,0.2711617428302938,0.0355742296918767,0.0023493642896627,85,85,710,0,0
Munich Radio Orchestra,46,3376,0.0010715257687388,0.2244565982430777,0.0084279325765393,0.004228855721393,153,150,427,0,0
Pavel Baleff,9,70,0.0005194442241075,0.2669144150416617,0.0176576576576576,0.0020729684908789,75,76,277,0,0
Coro de Niños Cantores de Córdoba,2,74,3.2303798976462484e-05,0.2601211792230616,0.7,0.0001381978993919,5,6,74,0,0
Ensemble Elyma,14,764,0.0002188925742309,0.2639592301901826,0.0638655462184873,0.0009673852957435,35,36,120,0,0
Gabriel Garrido,16,597,0.0002816318456547,0.2639747554913738,0.0420819490586932,0.0011885019347705,43,44,120,0,0
Guido Segers,10,57,5.5408185731607295e-05,0.2170047829812287,0.3214285714285714,0.000221116639027,8,9,145,0,0
Czech Philharmonic Chamber Orchestra,47,5705,0.0005304036435099,0.224021053877816,0.015220700152207,0.0020176893311221,73,74,559,0,0
Filip Dvořák,11,32,7.612516636595246e-05,0.2618131106488296,0.2727272727272727,0.0003316749585406,12,13,145,0,0
Marek Štilec,35,157,0.0006615427726404,0.2683547693722427,0.0072829131652661,0.0023493642896627,85,86,270,0,0
Marcel Tyberg,1,144,8.867607580318982e-05,0.2608980327437287,0.1212121212121212,0.0003316749585406,12,13,92,0,0
South Dakota Chorale,20,432,6.562658074148409e-05,0.2608468561974863,0.3111111111111111,0.0002763957987838,10,11,92,0,0
Christopher Jacobson,4,37,0.0001274911911251,0.2167663406615623,0.0522875816993464,0.0004975124378109,18,19,92,0,0
Brian A. Schmidt,25,138,0.0003036591311663,0.2635658858673029,0.0222222222222222,0.0009950248756218,36,37,145,0,0
Illinois Honors Chorus,10,120,0.0002792336276074,0.2148504994683821,0.0476190476190476,0.0011885019347705,43,44,72,0,0
Illinois All-State Chorus,5,270,0.0002792336276074,0.2148504994683821,0.0476190476190476,0.0011885019347705,43,44,72,0,0
André J. Thomas,10,78,0.000325497085797,0.2607862285053473,0.0364372469635627,0.001077943615257,39,40,155,0,0
Sandra Snow,5,12,0.0001903867255441,0.2600439365845051,0.0428571428571428,0.0005804311774461,21,22,72,0,0
Florida All-State Elementary Chorus,10,101,0.0001330935719551,0.2599855640624988,0.1568627450980392,0.0004975124378109,18,18,63,0,0
Florida All-State Middle School Treble Chorus,6,26,0.0002668318927372,0.260011922601234,0.0483870967741935,0.0008844665561083,32,32,63,0,0
Florida All-State Middle School Concert Chorus,5,15,4.961332368205945e-05,0.2147682492203472,0.7142857142857143,0.0001934770591487,7,7,63,0,0
Giuseppe Verdi,63,685051,0.0011637961325895,0.2302177262495861,0.066692992848054,0.0059148700939745,214,190,2926,0,0
Gilda Cruz Romo,0,106,4.294552364035725e-05,0.1884277261800659,0.1,0.0001381978993919,5,6,105,0,0
Kentucky Baroque Trumpets,1,31,9.185168529969385e-06,0.1844928697519125,0.0,2.763957987838585e-05,1,2,43,0,0
Allmänna Sången,15,966,0.0007344558027186,0.2655562025676506,0.0035087719298245,0.0021006080707573,76,77,125,0,0
Maria Goundorina,10,27,0.0001269595746308,0.2202758706742365,0.0916666666666666,0.0004422332780541,16,17,190,0,0
West Chester University Wind Ensemble,5,174,5.690822955382191e-05,0.1845165728859543,0.3333333333333333,0.0001934770591487,7,8,54,0,0
West Chester University Concert Choir,1,7,7.030385563543976e-05,0.1849204600702465,0.1944444444444444,0.0002487562189054,9,10,54,0,0
Andrew Yozviak,6,23,0.000144488189601,0.1846038528916383,0.0583333333333333,0.0004422332780541,16,17,54,0,0
David P. DeVenney,0,3,3.8018404533945466e-05,0.1845146764110982,0.7,0.0001381978993919,5,6,54,0,0
Compañia Musical de las Américas,1,39,4.709843130696888e-05,0.2610364995576695,0.4285714285714285,0.0001934770591487,7,8,105,0,0
Maîtrise Nationale de Versailles,1,18,5.436944795254545e-05,0.2611485185374559,0.3214285714285714,0.000221116639027,8,9,105,0,0
La Grande Écurie et la Chambre du Roy,30,341,0.0003205820990676,0.2706078968967614,0.0533333333333333,0.0014096185737976,51,52,554,0,0
Jean-Claude Malgoire,31,551,0.0004840118476003,0.2709591527229034,0.0312024353120243,0.0020176893311221,73,74,625,0,0
André Campra,24,2680,0.0008342766660316,0.2709734673299965,0.0146788990825688,0.0030403537866224,110,111,545,0,0
Ensemble Aquilon,1,18,2.214443220910721e-05,0.2157879556708368,1.0,8.291873963515754e-05,3,4,69,0,0
Sébastien Mahieuxe,2,3,2.214443220910721e-05,0.2157879556708368,1.0,8.291873963515754e-05,3,4,69,0,0
Traditional,62,82554,0.0006454678227535,0.2195257030855626,0.0058796924468566,0.0018518518518518,67,56,62,0,0
BYU Singers,31,5512,0.0002387289735222,0.2608601222630156,0.1095305832147937,0.0010503040353786,38,39,245,0,0
Ronald Staheli,32,384,0.0002521383779911,0.261302463998364,0.0853658536585365,0.0011332227750138,41,42,245,0,0
Dame Joan Sutherland,47,22758,0.0006781957773342,0.1932241567994446,0.0173637042569081,0.0028745163073521,104,103,768,0,0
Orchestre De La Société Des Concerts Du Conservatoire,38,1214,0.0006209933382328,0.1946171369853822,0.0480801902820251,0.003012714206744,109,110,1516,0,0
The Central Philharmonic Orchestra,0,13,4.495594678961229e-05,0.2606158641205447,0.2,0.0001658374792703,6,7,56,0,0
Xie-yang Chen,14,60,6.358990843763247e-05,0.2606196475774807,0.1071428571428571,0.000221116639027,8,9,56,0,0
Leopold Stokowski,47,15898,0.0003409789870505,0.225539444753943,0.1149038461538461,0.001796572692095,65,62,1358,0,0
Leopold Stokowski/Symphony Orchestra,10,34,6.957423594533992e-05,0.2698127808115848,0.2637362637362637,0.0003869541182974,14,15,409,0,0
Los Angeles Philharmonic,53,19964,0.0004212428844738,0.225263514848322,0.0898245614035087,0.0021006080707573,76,77,1563,0,0
Franco Corelli,30,33080,0.0010807244303394,0.2242505191348344,0.0125463358996293,0.0046434494195688,168,168,611,0,0
Orchestra Sinfonica Nazionale della RAI di Torino,15,143,0.0010056568377702,0.2249741617364011,0.0143297660076183,0.0041182974018794,149,150,932,0,0
Arturo Basile,23,139,0.0007352600673841,0.2720060482894507,0.0316210473690788,0.003510226644555,127,128,943,0,0
BYU Men's Chorus,32,13199,0.000201875666061,0.2611865128951618,0.1182795698924731,0.0008568269762299,31,32,245,0,0
Rosalind Hall,24,118,0.0001301219458577,0.2602475038101462,0.2529644268774703,0.0006357103372028,23,24,183,0,0
BYU Concert Choir,22,2752,0.0002235663314373,0.2653913205667808,0.1126984126984127,0.0009950248756218,36,37,241,0,0
Enzo De Muro Lomanto,0,87,0.0001860456305388,0.2632373850271211,0.0052910052910052,0.0007739082365948,28,29,153,0,0
Federico Bardazzi,17,53,0.0001939392773082,0.1917669517073076,0.0962566844919786,0.0009397457158651,34,35,275,0,0
Ensemble San Felice,14,749,0.0002000059834353,0.1918161274490026,0.0907563025210084,0.0009673852957435,35,36,275,0,0
Giuseppe Anselmi,0,413,4.472090219221337e-05,0.2621533759357418,0.0476190476190476,0.0001934770591487,7,8,153,0,0
Dino Borgioli,1,156,0.0001776659557717,0.2695960051371402,0.0341880341880341,0.0007462686567164,27,28,369,0,0
Alessandro Bonci,0,585,6.761517321323054e-05,0.2662829390382331,0.0888888888888888,0.0002763957987838,10,11,171,0,0
Cristy Solari,0,4,9.185168529969385e-06,0.1844928697519125,0.0,2.763957987838585e-05,1,2,42,0,0
Oscar Shumsky,19,757,0.0002990942658129,0.2700420909314842,0.0268292682926829,0.0011332227750138,41,42,451,0,0
Carlo Sabajno,12,58,0.0005527508523446,0.2678382905877466,0.0125195618153364,0.0019900497512437,72,72,330,0,0
Jack Pettis and His Pets,6,59,8.789487261081729e-05,0.2614280353004165,0.912087912087912,0.0003869541182974,14,15,225,0,0
Francisco Tárrega,49,98198,0.0006062297256847,0.2210815396674909,0.0315829528158295,0.0020176893311221,73,60,93,0,0
Traditional Bugle Call,27,609,8.789487261081729e-05,0.2614280353004165,0.912087912087912,0.0003869541182974,14,15,225,0,0
French Traditional,7,139,0.0002212059468871,0.2173963342041766,0.1854838709677419,0.0008844665561083,32,33,225,0,0
Elmer Schoebe,4,16,8.212786801617693e-05,0.2167074659175964,1.0,0.000359314538419,13,14,225,0,0
XVI Century French,6,34,0.0001020052586326,0.2172753019271475,0.6691176470588235,0.0004698728579325,17,18,225,0,0
Traditional Flemish,4,17,0.0001124935766439,0.2169798661309885,0.5808823529411765,0.0004698728579325,17,18,225,0,0
Paul Whiteman,28,8082,0.000483725287549,0.2662375248827234,0.048509643483343,0.0016307352128247,59,60,374,0,0
English Traditional,16,172,0.0003110070039741,0.2173634316581661,0.1091753774680604,0.0011608623548922,42,43,225,0,0
Traditional Basque,5,77,0.0001497777703676,0.2641786944901714,0.3514492753623188,0.0006633499170812,24,25,295,0,0
Traditional Gaelic,14,136,0.0001117774826606,0.2620997924501358,0.5947712418300654,0.0004975124378109,18,19,225,0,0
Billy Meyers,4,45,0.0002454128879603,0.263208438968699,0.1571969696969697,0.0009121061359867,33,34,225,0,0
Classic Hertz,13,1321,0.0013307065624313,0.2245520555377888,0.0101086443079829,0.0040353786622443,146,146,716,0,0
6mazine,12,351,6.115434150307172e-05,0.1267300579501939,0.0,0.0001381978993919,5,6,78,0,0
Lu Jr,23,286,5.076912535386017e-05,0.1124300183753223,0.0,0.0001105583195135,4,4,23,0,0
XTokely,22,1336,0.0001982484851759,0.1124391726527264,0.0,0.0004698728579325,17,18,34,0,0
Nostos,11,500,8.4062742201053e-05,0.1451685051071815,0.0714285714285714,0.000221116639027,8,8,33,0,0
Rawdy Wiltbank,8,553,7.020742218728843e-05,0.1124314266286698,0.0,0.0001658374792703,6,6,8,0,0
Red Job,2,210,2.598171489925567e-05,0.1124286101572524,0.0,5.52791597567717e-05,2,2,2,0,0
Dee-1,42,58384,0.0001410741881825,0.1846190404524869,0.0583333333333333,0.0004422332780541,16,17,701,0,0
Murs,46,160729,0.0003004182358557,0.2089160796699612,0.0043010752688172,0.0008568269762299,31,31,339,0,0
Fredo Bang,59,834570,0.0001972588380611,0.2111794938692687,0.0047619047619047,0.0005804311774461,21,21,274,0,0
Raheem DeVaughn,47,528057,0.0002810836513872,0.2070857444235736,0.0,0.000718629076838,26,27,140,0,0
Miles Minnick,49,56756,0.0003346687283423,0.1824148187927551,0.0213371266002844,0.0010503040353786,38,38,456,0,0
Childlike CiCi,44,55548,0.0003025449819468,0.1764549623208481,0.035650623885918,0.0009397457158651,34,35,236,0,0
Kieran the Light,48,115334,0.0001738565504087,0.1749383718075784,0.0684210526315789,0.0005527915975677,20,21,158,0,0
DJ Mal-Ski,31,1440,0.0001076465996553,0.1805136517891182,0.0454545454545454,0.0003316749585406,12,13,218,0,0
Reconcile,29,18827,0.00011793848588,0.1570509908194019,0.0,0.0003040353786622,11,12,121,0,0
Damar Jackson,27,16246,0.0001900729893551,0.182463023463917,0.0,0.0005251520176893,19,20,196,0,0
1K Phew,53,109662,0.0003260497681997,0.1783677009769701,0.0111111111111111,0.0009950248756218,36,37,311,0,0
Aha Gazelle,49,91648,9.315344843054562e-05,0.176840840494694,0.0727272727272727,0.0003040353786622,11,12,235,0,0
Brett Raio,24,3464,0.0005335691654809,0.1764896570838107,0.0054901960784313,0.0014096185737976,51,50,72,0,0
Joe Scott,4,479,8.10604570945206e-05,0.1557626041966404,0.0,0.0001934770591487,7,8,46,0,0
Aron Matthews,42,2034,9.585138428821432e-05,0.1786037157233991,0.0181818181818181,0.0003040353786622,11,12,261,0,0
Lesley Rains,48,191,5.718186145163844e-05,0.2066102714836614,0.3333333333333333,0.0002487562189054,9,10,307,0,0
Valia,37,9,1.6473485107359515e-05,0.1771278631312614,1.0,5.52791597567717e-05,2,3,143,0,0
LEVII,34,160,3.187888334526608e-05,0.1778896052644682,0.1666666666666666,0.0001105583195135,4,5,167,0,0
rayn,55,10507,0.0001953930529081,0.1804029984733459,0.0129870129870129,0.0006080707573244,22,23,367,0,0
KAAJO,25,38,9.695867977126111e-06,0.1748472172514911,0.0,2.763957987838585e-05,1,2,76,0,0
James Lacey,57,3419,0.0001823427276029,0.2077050980728045,0.0461538461538461,0.000718629076838,26,27,548,0,0
Portugal Sunset,49,3103,5.480068149886464e-05,0.2068328400396286,0.2142857142857142,0.000221116639027,8,9,347,0,0
MIIOTA,18,249,1.543590387027271e-05,0.1748846898655613,1.0,5.52791597567717e-05,2,3,118,0,0
Jane Good,58,4555,0.0001381348016008,0.2090109403617308,0.1082251082251082,0.0006080707573244,22,23,630,0,0
Audrey Floyd,40,469,2.5629762916872016e-05,0.2064261522655674,0.5,0.0001105583195135,4,5,227,0,0
Little Venice,51,3159,0.0001505397284534,0.2583561293787945,0.0988142292490118,0.0006357103372028,23,24,647,0,0
Olly Wall,49,2149,0.0001437626539491,0.2590028304081428,0.0105263157894736,0.0005527915975677,20,21,607,0,0
Tiny House,30,1010,4.449037927698156e-05,0.2062542085384176,0.0666666666666666,0.0001658374792703,6,7,118,0,0
Plastic Jungle,37,650,6.673360481732296e-05,0.2581499408138909,0.1818181818181818,0.0003040353786622,11,12,435,0,0
NLSN,48,8250,3.817970567039668e-05,0.1748565838994395,0.3,0.0001381978993919,5,5,103,0,0
nourii,52,3644,5.573166638734493e-05,0.2074386940991952,0.1428571428571428,0.000221116639027,8,8,276,0,0
Buchs,49,2895,3.723204890414352e-05,0.2576238904781528,0.2,0.0001381978993919,5,5,104,0,0
MISERO,36,5574,0.0002138305566913,0.2582520651674054,0.0033333333333333,0.0006909894969596,25,25,349,0,0
Nimus,55,6822,7.819987211377264e-05,0.2063027980565118,0.1777777777777777,0.0002763957987838,10,10,204,0,0
Creon Flips,45,2495,2.992894603374711e-05,0.2576608660917932,0.3333333333333333,0.0001105583195135,4,4,96,0,0
Ferdinand Feller,0,77,3.209702426234701e-05,0.180383965274984,0.1666666666666666,0.0001105583195135,4,4,65,0,0
Phonalisa,0,7,3.208873900970403e-05,0.1748506231891811,0.0,8.291873963515754e-05,3,3,0,0,0
F3DE,40,787,7.680412381409081e-05,0.2589150474004255,0.0545454545454545,0.0003040353786622,11,11,267,0,0
Lucy Bennett,55,1056,4.147283874669081e-06,0.0,0.0,0.0,0,1,55,0,0
187 Baby8,18,448,4.147283874669081e-06,0.0,0.0,0.0,0,1,18,0,0
Xiao,25,4317,9.902216983901242e-06,0.2570429212442402,0.0,2.763957987838585e-05,1,2,25,0,0
TobyMac,68,1385801,7.991144066164234e-05,0.2060198785161507,0.1333333333333333,0.0002763957987838,10,10,587,0,0
Juan Winans,32,1825,3.632701311531555e-05,0.2571441714280746,0.0,0.0001105583195135,4,5,100,0,0
Jon Reddick,63,61444,0.0001192044637575,0.2577589028189038,0.0857142857142857,0.0004145936981757,15,14,180,0,0
Tasha Layton,49,68293,0.0001146241200985,0.2572473445115009,0.0512820512820512,0.000359314538419,13,13,117,0,0
Sheryl Crow,68,1220600,0.0001276972475321,0.1749196219881771,0.0,0.000359314538419,13,14,283,0,0
Aaron Cole,53,101653,0.0001247172311027,0.2062411762201114,0.0219780219780219,0.0003869541182974,14,14,186,0,0
Tauren Wells,65,693188,0.000164257658114,0.2078830811924801,0.0432900432900432,0.0006080707573244,22,23,641,0,0
Terrian,62,190250,9.54060821007446e-05,0.2578329422150673,0.0545454545454545,0.0003040353786622,11,12,286,0,0
Cochren & Co.,64,101032,8.212481048809199e-05,0.2573118697417832,0.0,0.0002487562189054,9,10,132,0,0
Riley Clemmons,53,218383,5.334276959078385e-05,0.2580441880406149,0.1904761904761904,0.0001934770591487,7,8,361,0,0
Alexander Pappas,49,8588,9.150258867082768e-05,0.2571975900125302,0.0222222222222222,0.0002763957987838,10,11,102,0,0
Stephen Stanley,49,72356,2.2460892966679636e-05,0.2571183910869166,0.3333333333333333,8.291873963515754e-05,3,4,102,0,0
Social Club Misfits,47,167615,0.0002036878076747,0.2584621380414006,0.0217391304347826,0.0006633499170812,24,23,206,0,0
The Cast Of Journey To Bethlehem,47,12672,4.3798054843218206e-05,0.2054787014018817,0.0,0.0001381978993919,5,4,98,0,0
LOS DOS DE TAMAULIPAS,68,285070,6.885071665833906e-05,0.2058332695167782,0.1071428571428571,0.000221116639027,8,9,505,0,0
Alex Torres,55,8677,0.0002140268576184,0.1766807224206597,0.0,0.0006357103372028,23,24,123,0,0
Los Farmerz,69,470813,0.0001816201880351,0.1769541424629463,0.0129870129870129,0.0006080707573244,22,23,200,0,0
Jony Ramírez,39,8869,0.0001260840750039,0.2573893427589462,0.0,0.0003316749585406,12,13,107,0,0
Alemi Bustos,58,49631,0.0001554100250238,0.173497916683946,0.0220588235294117,0.0004698728579325,17,17,126,0,0
Kanales,56,620320,7.117175110103505e-05,0.1724769484947841,0.0714285714285714,0.000221116639027,8,9,187,0,0
GERARDO DIAZ Y SU GERARQUIA,63,436778,0.0001371116786075,0.1760017174825574,0.0666666666666666,0.0004422332780541,16,17,379,0,0
El Cartel De Nuevo Leon,50,93132,2.450925429870859e-05,0.257356134325541,0.0,8.291873963515754e-05,3,4,118,0,0
Xrista,34,2855,9.014327336397347e-05,0.2573598237283024,0.1555555555555555,0.0002763957987838,10,11,196,0,0
Silver Ace,34,1905,0.0004968217684619,0.2048246167476308,0.0048309178743961,0.0012714206744057,46,46,88,0,0
BRVYTER,25,122,2.712635580708528e-05,0.2571478547559853,0.3333333333333333,8.291873963515754e-05,3,4,59,0,0
Saminem,22,114,4.6558167931248806e-05,0.2045317517910462,0.1,0.0001381978993919,5,6,56,0,0
Dj DeLaYeR & Deejay Kristal,0,3,1.9791067304323025e-05,0.2045282564777679,1.0,5.52791597567717e-05,2,3,56,0,0
Lavrushkin,32,1080,0.0005143561592907,0.2574724013492951,0.0051020408163265,0.0013543394140409,49,50,154,0,0
Meyrin,11,14,2.0406751311722123e-05,0.2045329169220207,1.0,5.52791597567717e-05,2,3,56,0,0
Dmitriy Smarts,11,18,0.0001005558370518,0.25717179895969,0.0444444444444444,0.0002763957987838,10,11,56,0,0
Dios,12,352,7.028720050027423e-05,0.2046098449273368,0.0476190476190476,0.0001934770591487,7,7,61,0,0
Xeigen,15,170,7.629442187371162e-05,0.2045597185986817,0.0357142857142857,0.000221116639027,8,9,61,0,0
